"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSMUSG00000049350",51378.1112912202,-0.628953791689967,0.626405369214033,-1.00406832795691,0.315345680253449,0.536195332262994,"Zg16"
"ENSMUSG00000024661",50859.4900437527,0.135463066212754,0.15198684641553,0.89128151157502,0.372778164729794,0.588148712490246,"Fth1"
"ENSMUSG00000064339",48445.2284961013,-0.549379550056642,0.687249973587872,-0.799388244700162,0.424065324576656,0.632456197588,"mt-Rnr2"
"ENSMUSG00000074445",50638.4239860564,1.86692698910224,0.32635806531445,5.72048675219174,1.06219310548956e-08,2.24063734530214e-06,"Sprr2a3"
"ENSMUSG00000022824",49717.5684662539,1.09590753499872,0.284166338014222,3.85657056587706,0.000114988913715998,0.00250351436570897,"Muc13"
"ENSMUSG00000035783",47175.1923565324,0.725684409942313,0.623056078925381,1.16471764659441,0.244133303529992,0.462239031367,"Acta2"
"ENSMUSG00000064368",47016.9788646731,0.12329026628474,0.312139140215758,0.394984961512737,0.692853986493515,0.829017358578718,"mt-Nd6"
"ENSMUSG00000074227",46635.9094851234,0.425462461304544,0.206955114811895,2.05581998633498,0.0397998708170061,0.15512719763058,"Spint2"
"ENSMUSG00000000805",46240.6944266064,0.561576552236042,0.342446860446124,1.63989400137717,0.101027208329789,0.277247983541637,"Car4"
"ENSMUSG00000059430",42955.9286322287,0.924307965452294,0.774463036388571,1.19348235102668,0.232680520127429,0.449749508717089,"Actg2"
"ENSMUSG00000034994",42357.3554313935,-0.239463477864872,0.102722654387227,-2.33116520687035,0.0197446500107726,0.0978261751444239,"Eef2"
"ENSMUSG00000060126",41394.6286966709,-0.249539713868063,0.100237507196484,-2.48948443399455,0.0127928520390396,0.0741594796827988,"Tpt1"
"ENSMUSG00000067274",41709.0108023982,-0.0762044474961448,0.138905300889562,-0.548607195032331,0.583275047074205,0.753861853679882,"Rplp0"
"ENSMUSG00000024610",40969.01840462,1.07438761903751,0.422618137089661,2.54221843491201,0.0110151310293987,0.0670693593948477,"Cd74"
"ENSMUSG00000025515",38637.9434603757,-1.04815124793044,0.478825470090988,-2.18900479068347,0.0285964918205411,0.124633700002978,"Muc2"
"ENSMUSG00000092274",40028.2707453549,0.598678317710711,0.254030868393809,2.35671484137359,0.018437398998751,0.0939940977420212,"Neat1"
"ENSMUSG00000062825",39190.0301276286,0.631184008253258,0.160261369529985,3.9384663322446,8.20040980235727e-05,0.00198064784037171,"Actg1"
